id_operacion,fecha_originacion,producto,canal,region,monto_original,plazo_meses,renta,carga_financiera,antiguedad_meses,score,saldo,dias_mora,fecha_default
B002751,2025-06-30,Microempresa,Digital,Otras,3764547,48,420000,0.2015,34,759,1140316,0,
B002752,2025-08-25,Microempresa,Sucursal,Metropolitana,1454884,18,420000,0.2274,27,786,1029718,0,
B002753,2025-06-16,Microempresa,Convenio,Metropolitana,5943451,18,821448,0.4832,24,742,4189561,0,
B002754,2025-07-12,Tarjeta,Digital,Biobío,6351882,36,1372274,0.1469,19,802,1420711,0,
B002755,2025-10-16,Consumo,Digital,Otras,4697827,48,776009,0.1442,23,833,3288808,0,
B002756,2025-09-18,Microempresa,Digital,Metropolitana,1704940,48,982879,0.0398,17,879,911996,0,
B002757,2025-10-27,Consumo,Digital,Valparaíso,2403035,18,420000,0.363,7,721,305614,23,
B002758,2025-11-21,Automotriz,Digital,Metropolitana,3331776,18,420000,0.4829,15,622,1752757,0,
B002759,2025-04-16,Consumo,Sucursal,Metropolitana,3748303,60,508134,0.1471,51,785,1643466,0,
B002760,2025-09-20,Consumo,Convenio,Metropolitana,2403386,24,420000,0.287,15,644,1251903,0,
B002761,2025-11-23,Consumo,Convenio,Biobío,9243266,18,1365907,0.4575,16,695,7458217,90,2027-09-14
B002762,2025-06-01,Tarjeta,Digital,Metropolitana,4575429,24,753330,0.282,13,700,3189102,0,
B002763,2025-11-06,Tarjeta,Convenio,Otras,660518,48,420000,0.0371,4,752,373775,90,2026-01-05
B002764,2025-03-16,Consumo,Convenio,Otras,3702558,18,596407,0.4166,27,718,1338433,0,
B002765,2025-05-26,Automotriz,Sucursal,Metropolitana,1435535,12,507185,0.2536,22,818,579101,67,
B002766,2025-01-21,Consumo,Convenio,Metropolitana,3196934,12,742367,0.3826,14,647,844259,0,
B002767,2025-01-21,Tarjeta,Digital,Otras,2613477,36,494257,0.1759,10,801,1245103,0,
B002768,2025-07-04,Consumo,Sucursal,Otras,1533184,12,420000,0.3499,19,722,766349,16,
B002769,2025-07-18,Tarjeta,Sucursal,Metropolitana,6718086,48,1185504,0.134,33,830,5137968,96,2026-02-13
B002770,2025-11-28,Consumo,Digital,Otras,5243409,24,852082,0.2823,12,726,4782889,307,2026-05-27
B002771,2025-02-25,Automotriz,Digital,Otras,1721201,36,671529,0.0852,49,920,595540,0,
B002772,2025-04-27,Consumo,Sucursal,Otras,1889024,24,739638,0.1148,22,915,390927,0,
B002773,2025-05-24,Consumo,Digital,Metropolitana,1426795,36,420000,0.1147,45,807,305628,0,
B002774,2025-01-29,Consumo,Sucursal,Metropolitana,3049978,48,420000,0.1677,43,797,2302908,0,
B002775,2025-11-02,Consumo,Sucursal,Valparaíso,4623088,12,764985,0.5581,12,601,4312930,95,2026-05-01
B002776,2025-12-15,Consumo,Sucursal,Otras,6116841,36,691819,0.27,8,757,2973819,0,
B002777,2025-09-25,Tarjeta,Sucursal,Valparaíso,1543222,36,420000,0.1127,11,771,874370,0,
B002778,2025-09-25,Automotriz,Sucursal,Otras,10806031,18,1437815,0.4947,12,700,8426468,0,
B002779,2025-11-25,Microempresa,Digital,Metropolitana,3603467,48,427223,0.1891,14,767,1632779,0,
B002780,2025-08-01,Tarjeta,Digital,Biobío,2348031,36,828338,0.0891,48,856,1210385,0,
B002781,2025-05-20,Tarjeta,Digital,Biobío,10906346,18,2035226,0.355,14,704,2427395,0,
B002782,2025-02-13,Tarjeta,Digital,Metropolitana,2218448,48,919545,0.0541,20,925,1782157,0,
B002783,2025-03-12,Microempresa,Sucursal,Otras,3671653,48,452510,0.1905,32,807,2830936,0,
B002784,2025-01-02,Consumo,Sucursal,Metropolitana,4595980,36,830513,0.1822,9,803,1685147,0,
B002785,2025-12-14,Consumo,Digital,Metropolitana,1100852,18,420000,0.1702,27,805,416412,0,
B002786,2025-05-07,Automotriz,Digital,Metropolitana,2598251,18,623913,0.2728,60,821,298783,0,
B002787,2025-12-24,Tarjeta,Digital,Otras,2295439,60,420000,0.0967,17,775,634517,0,
B002788,2025-06-24,Consumo,Digital,Metropolitana,1869451,18,698909,0.1702,13,761,1510816,0,
B002789,2025-11-18,Automotriz,Digital,Metropolitana,2174367,36,420000,0.1536,8,761,1538882,0,
B002790,2025-09-07,Tarjeta,Sucursal,Otras,3796646,24,1105290,0.1589,11,862,2056004,0,
B002791,2025-01-28,Consumo,Digital,Otras,731594,36,420000,0.058,68,885,485697,0,
B002792,2025-11-20,Consumo,Sucursal,Valparaíso,7952102,36,1384820,0.1747,50,901,2759898,0,
B002793,2025-03-17,Consumo,Sucursal,Valparaíso,1906001,36,1391458,0.0404,31,915,732170,0,
B002794,2025-12-05,Consumo,Digital,Metropolitana,1468889,12,420000,0.3222,8,710,564580,0,
B002795,2025-06-27,Consumo,Convenio,Metropolitana,8769641,24,1132776,0.3512,50,862,3571582,0,
B002796,2025-03-22,Tarjeta,Sucursal,Metropolitana,4052956,12,585831,0.6974,12,585,2938822,0,
B002797,2025-11-28,Automotriz,Digital,Metropolitana,1234307,48,420000,0.0745,30,839,712536,112,2026-06-26
B002798,2025-01-14,Consumo,Convenio,Metropolitana,2372333,36,1283140,0.059,26,920,531619,0,
B002799,2025-11-11,Tarjeta,Sucursal,Otras,2571352,18,420000,0.3992,10,576,1955623,0,
B002800,2025-04-19,Automotriz,Sucursal,Otras,1112218,24,420000,0.1195,51,877,210418,0,
B002801,2025-04-01,Consumo,Convenio,Biobío,6135009,48,694060,0.2207,10,794,3748277,0,
B002802,2025-03-15,Tarjeta,Sucursal,Metropolitana,3592267,18,420000,0.5153,14,606,2021916,0,
B002803,2025-01-15,Consumo,Sucursal,Valparaíso,2204939,60,420000,0.0995,21,776,1224962,0,
B002804,2025-03-02,Automotriz,Convenio,Metropolitana,3692574,24,420000,0.4337,6,643,2388743,110,2025-09-28
B002805,2025-11-10,Tarjeta,Digital,Otras,4541281,60,531453,0.1709,14,786,1812371,0,
B002806,2025-04-14,Consumo,Digital,Metropolitana,1565457,48,420000,0.0928,7,781,739404,0,
B002807,2025-01-08,Automotriz,Convenio,Metropolitana,2467899,36,420000,0.1987,44,846,775426,12,
B002808,2025-10-05,Automotriz,Convenio,Biobío,2348882,24,420000,0.2738,12,734,1698126,0,
B002809,2025-01-19,Microempresa,Convenio,Biobío,1287300,18,420000,0.1869,11,772,927040,0,
B002810,2025-12-20,Automotriz,Convenio,Biobío,1872918,36,574554,0.0972,30,856,1105721,257,2026-12-15
B002811,2025-08-20,Automotriz,Sucursal,Metropolitana,3594237,60,796980,0.0897,37,907,1230423,0,
B002812,2025-07-09,Automotriz,Digital,Otras,4917920,36,866142,0.1732,6,827,1691356,0,
B002813,2025-06-12,Tarjeta,Sucursal,Metropolitana,1406410,18,717782,0.1249,9,798,1102521,0,
B002814,2025-04-23,Microempresa,Digital,Metropolitana,3309929,36,465392,0.2161,20,747,1666751,0,
B002815,2025-10-27,Consumo,Convenio,Metropolitana,4181683,48,489448,0.2044,25,845,1786547,0,
B002816,2025-11-28,Automotriz,Sucursal,Biobío,2839909,48,679874,0.1058,12,746,830323,0,
B002817,2025-07-18,Consumo,Digital,Metropolitana,15580270,36,1751839,0.2831,10,753,7237523,53,
B002818,2025-03-28,Consumo,Sucursal,Metropolitana,2162916,48,579457,0.0854,21,849,403722,0,
B002819,2025-09-17,Automotriz,Sucursal,Metropolitana,2004877,36,420000,0.1594,23,849,1433933,0,
B002820,2025-08-07,Automotriz,Sucursal,Biobío,5759258,48,718820,0.1967,6,745,999086,0,
B002821,2025-02-22,Tarjeta,Digital,Metropolitana,7906958,48,1995664,0.0924,42,927,5747811,0,
B002822,2025-10-02,Tarjeta,Sucursal,Metropolitana,2720328,36,420000,0.1924,14,778,1364551,0,
B002823,2025-04-26,Tarjeta,Sucursal,Metropolitana,1030768,36,420000,0.0803,21,827,790882,0,
B002824,2025-11-21,Tarjeta,Digital,Metropolitana,1826845,36,466494,0.1208,39,884,557727,0,
B002825,2025-04-22,Tarjeta,Convenio,Metropolitana,7847397,48,1845082,0.0959,28,907,3268554,0,
B002826,2025-05-27,Tarjeta,Sucursal,Otras,5282103,60,644804,0.166,18,772,812720,0,
B002827,2025-05-31,Consumo,Digital,Metropolitana,645516,60,420000,0.0301,11,837,113972,0,
B002828,2025-01-10,Automotriz,Digital,Otras,3450113,48,420000,0.2049,46,810,2930870,0,
B002829,2025-08-07,Consumo,Sucursal,Valparaíso,5177671,36,683309,0.2397,38,817,2304901,0,
B002830,2025-08-06,Consumo,Digital,Otras,9360478,36,1324319,0.2221,9,835,6145422,90,2025-11-04
B002831,2025-04-11,Tarjeta,Sucursal,Metropolitana,7688255,36,880491,0.2615,36,765,1059703,0,
B002832,2025-11-08,Tarjeta,Digital,Valparaíso,5512583,12,857534,0.5769,14,678,4913364,310,2026-06-06
B002833,2025-12-25,Consumo,Sucursal,Metropolitana,5204934,48,738196,0.1669,19,824,3099167,0,
B002834,2025-06-10,Consumo,Sucursal,Metropolitana,5145757,36,809875,0.2062,14,878,3106201,0,
B002835,2025-03-05,Consumo,Sucursal,Biobío,4555829,36,611434,0.2402,15,753,4081241,107,2025-10-01
B002836,2025-09-20,Tarjeta,Sucursal,Metropolitana,2102576,24,1644935,0.0601,6,848,1411965,0,
B002837,2025-10-27,Tarjeta,Sucursal,Metropolitana,13375637,12,1755027,0.6993,31,654,7647907,90,2026-07-24
B002838,2025-06-06,Tarjeta,Sucursal,Otras,852238,36,515727,0.0557,17,799,580886,0,
B002839,2025-12-08,Tarjeta,Digital,Metropolitana,3391257,24,850802,0.2016,32,807,1979911,0,
B002840,2025-12-17,Tarjeta,Digital,Metropolitana,3378418,48,734783,0.108,22,774,898130,0,
B002841,2025-02-01,Tarjeta,Digital,Otras,1560078,36,604552,0.0817,13,775,576126,0,
B002842,2025-06-19,Consumo,Sucursal,Metropolitana,1451992,24,420000,0.1748,23,809,523142,0,
B002843,2025-01-02,Automotriz,Sucursal,Metropolitana,3185586,24,420000,0.342,20,731,541631,0,
B002844,2025-03-05,Automotriz,Digital,Metropolitana,5245894,36,673677,0.2383,42,776,3919787,0,
B002845,2025-07-02,Consumo,Convenio,Otras,6205074,24,741744,0.4212,39,732,3993757,90,2026-01-28
B002846,2025-09-19,Consumo,Digital,Valparaíso,667925,24,480540,0.0645,11,822,557359,0,
B002847,2025-04-11,Consumo,Digital,Biobío,3035397,60,544788,0.1101,23,849,1985172,87,
B002848,2025-06-18,Tarjeta,Convenio,Otras,1254313,60,420000,0.0601,28,813,244319,0,
B002849,2025-03-07,Consumo,Convenio,Biobío,7555588,18,899129,0.5395,10,671,4825005,90,2025-08-04
B002850,2025-07-11,Tarjeta,Digital,Otras,3009295,24,420000,0.3495,33,690,1442661,0,
B002851,2025-08-14,Automotriz,Sucursal,Metropolitana,1106730,12,737520,0.1501,12,797,379618,0,
B002852,2025-06-08,Consumo,Sucursal,Otras,7153175,36,1064664,0.2265,19,854,1798286,57,
B002853,2025-04-13,Automotriz,Sucursal,Valparaíso,9904827,36,1239037,0.257,15,805,4338549,0,
B002854,2025-09-09,Consumo,Digital,Otras,5238462,18,645139,0.501,38,671,4033177,0,
B002855,2025-09-06,Tarjeta,Sucursal,Biobío,9223912,36,1046197,0.2944,9,759,1488155,0,
B002856,2025-05-08,Tarjeta,Digital,Otras,4380130,24,863243,0.2315,12,730,606641,0,
B002857,2025-01-09,Automotriz,Digital,Metropolitana,3865160,12,872158,0.4013,6,605,3639024,90,2025-10-06
B002858,2025-06-19,Consumo,Convenio,Metropolitana,4951699,36,689940,0.2297,30,779,644579,0,
B002859,2025-08-27,Automotriz,Sucursal,Valparaíso,15163733,24,1731770,0.3871,8,773,6841774,0,
B002860,2025-09-19,Consumo,Sucursal,Metropolitana,1120862,36,508260,0.0703,19,841,385884,0,
B002861,2025-08-18,Tarjeta,Sucursal,Metropolitana,4194998,24,856342,0.2439,18,785,1194075,0,
B002862,2025-10-17,Automotriz,Sucursal,Metropolitana,5972393,24,670407,0.4351,20,722,1051230,0,
B002863,2025-06-10,Consumo,Sucursal,Metropolitana,1716898,36,492705,0.1146,11,780,1190116,0,
B002864,2025-06-04,Tarjeta,Digital,Metropolitana,6266327,48,1411510,0.0998,4,880,2704984,26,
B002865,2025-05-08,Consumo,Sucursal,Metropolitana,3474255,48,503112,0.1641,28,830,2332813,0,
B002866,2025-07-06,Consumo,Digital,Metropolitana,3937545,36,820126,0.1591,20,823,1220713,0,
B002867,2025-01-16,Consumo,Sucursal,Metropolitana,2241689,36,438848,0.1578,28,767,1877628,0,
B002868,2025-11-12,Consumo,Convenio,Metropolitana,1323593,36,420000,0.0953,44,836,497598,0,
B002869,2025-08-21,Tarjeta,Digital,Biobío,527119,24,420000,0.0589,4,788,209416,16,
B002870,2025-05-18,Microempresa,Digital,Otras,2703947,48,420000,0.1574,30,917,739078,0,
B002871,2025-12-22,Automotriz,Sucursal,Valparaíso,4740407,48,936169,0.1148,13,895,2993312,0,
B002872,2025-10-12,Consumo,Digital,Otras,5156031,48,705766,0.1822,20,782,3149003,248,2026-03-11
B002873,2025-10-22,Automotriz,Convenio,Metropolitana,3688634,48,629412,0.1334,14,821,2002648,0,
B002874,2025-05-02,Consumo,Digital,Metropolitana,3577125,36,633861,0.1848,38,781,1070616,0,
B002875,2025-02-12,Tarjeta,Sucursal,Valparaíso,2441147,12,420000,0.562,15,589,653681,0,
B002876,2025-11-08,Automotriz,Sucursal,Metropolitana,7718814,18,1985773,0.2455,25,863,5062629,0,
B002877,2025-02-10,Tarjeta,Sucursal,Metropolitana,3737325,24,452037,0.3825,15,727,2173283,0,
B002878,2025-08-03,Microempresa,Sucursal,Metropolitana,588454,36,474083,0.0401,12,900,88561,0,
B002879,2025-11-28,Consumo,Digital,Metropolitana,2760043,24,420000,0.3066,10,679,989745,0,
B002880,2025-02-03,Tarjeta,Convenio,Metropolitana,6489434,48,1065187,0.138,13,911,4532636,0,
B002881,2025-05-31,Consumo,Digital,Metropolitana,2033307,18,420000,0.3089,14,693,1229219,163,2026-05-26
B002882,2025-11-21,Tarjeta,Digital,Metropolitana,9407825,48,1387122,0.15,38,863,5738855,0,
B002883,2025-02-04,Consumo,Convenio,Biobío,3283391,18,420000,0.4708,10,685,2499622,0,
B002884,2025-11-03,Automotriz,Convenio,Metropolitana,5998045,12,1387406,0.439,22,781,3042281,0,
B002885,2025-11-20,Tarjeta,Sucursal,Metropolitana,763512,24,420000,0.0873,31,829,500287,0,
B002886,2025-11-09,Consumo,Digital,Otras,1231235,24,536760,0.1042,40,832,495136,43,
B002887,2025-02-12,Tarjeta,Sucursal,Valparaíso,3325133,36,420000,0.2452,38,804,2290939,0,
B002888,2025-08-23,Tarjeta,Sucursal,Metropolitana,1412350,60,448504,0.0559,25,850,204999,0,
B002889,2025-01-23,Consumo,Convenio,Otras,2299663,60,455226,0.0904,5,804,1645738,0,
B002890,2025-06-19,Microempresa,Sucursal,Metropolitana,2997662,48,672297,0.1038,12,825,794866,0,
B002891,2025-06-03,Tarjeta,Sucursal,Valparaíso,4784046,60,548819,0.1559,18,786,1821222,0,
B002892,2025-10-07,Microempresa,Digital,Biobío,5323561,36,648452,0.2468,31,771,4009814,239,2026-04-05
B002893,2025-04-10,Tarjeta,Convenio,Metropolitana,2258560,48,447242,0.1228,44,931,274988,0,
B002894,2025-09-01,Consumo,Convenio,Biobío,2544084,24,874518,0.129,18,858,2062714,0,
B002895,2025-05-19,Automotriz,Digital,Biobío,1760215,18,681093,0.1695,51,824,762724,64,
B002896,2025-04-09,Tarjeta,Convenio,Biobío,4048765,24,479014,0.3914,18,703,2677906,0,
B002897,2025-02-25,Automotriz,Sucursal,Metropolitana,2175581,18,912421,0.1466,9,878,288202,0,
B002898,2025-04-04,Tarjeta,Digital,Metropolitana,4984910,36,590889,0.2574,5,696,4227791,0,
B002899,2025-03-01,Consumo,Digital,Metropolitana,2722812,36,623461,0.1387,9,885,2202636,0,
B002900,2025-08-19,Tarjeta,Sucursal,Metropolitana,2335002,60,985207,0.0468,7,794,1292386,0,
B002901,2025-01-20,Automotriz,Digital,Valparaíso,974064,24,646449,0.0718,14,804,551720,0,
B002902,2025-09-30,Consumo,Convenio,Biobío,3804127,24,513237,0.3657,30,710,2663049,90,2026-01-28
B002903,2025-08-19,Consumo,Digital,Metropolitana,1268326,18,515897,0.166,79,901,438031,0,
B002904,2025-03-14,Tarjeta,Convenio,Biobío,5833839,12,679192,0.7827,13,544,5566481,90,2025-06-12
B002905,2025-02-10,Consumo,Sucursal,Metropolitana,1656881,60,420000,0.074,29,878,1244743,0,
B002906,2025-07-28,Microempresa,Sucursal,Biobío,1678972,36,420000,0.1197,8,773,495070,0,
B002907,2025-12-13,Tarjeta,Digital,Biobío,2600463,36,1084161,0.071,18,840,2465663,90,2026-07-11
B002908,2025-11-06,Consumo,Sucursal,Metropolitana,2206782,18,420000,0.3434,11,615,1376209,223,2026-01-05
B002909,2025-06-09,Consumo,Digital,Metropolitana,4631676,12,645382,0.6612,23,526,3327895,0,
B002910,2025-07-07,Consumo,Digital,Valparaíso,507509,36,420000,0.0382,17,771,146922,0,
B002911,2025-12-27,Tarjeta,Digital,Biobío,8660532,24,1439286,0.2679,28,820,6503310,15,
B002912,2025-11-13,Consumo,Convenio,Metropolitana,5673168,36,673659,0.2496,37,829,2355317,0,
B002913,2025-08-14,Tarjeta,Sucursal,Biobío,1970186,24,546450,0.1638,58,866,1060369,0,
B002914,2025-09-05,Automotriz,Convenio,Metropolitana,1232415,60,420000,0.0561,51,832,974205,0,
B002915,2025-05-26,Consumo,Sucursal,Metropolitana,1537797,36,420000,0.11,4,775,681289,0,
B002916,2025-02-14,Consumo,Sucursal,Metropolitana,2320392,36,742053,0.0957,30,915,1238299,0,
B002917,2025-12-22,Consumo,Convenio,Metropolitana,4041099,48,514658,0.191,22,790,3109710,0,
B002918,2025-10-11,Consumo,Sucursal,Otras,2591140,36,420000,0.202,6,695,2231208,226,2026-07-08
B002919,2025-11-10,Automotriz,Sucursal,Otras,1978479,18,665803,0.186,9,786,1585314,0,
B002920,2025-06-17,Consumo,Convenio,Metropolitana,2643268,18,643961,0.2484,18,848,2208629,173,2026-03-14
B002921,2025-07-24,Consumo,Sucursal,Metropolitana,3439628,36,512858,0.2141,25,756,1280415,0,
B002922,2025-01-23,Tarjeta,Digital,Metropolitana,3304521,60,502077,0.1271,40,833,1408167,0,
B002923,2025-01-11,Consumo,Digital,Metropolitana,6697462,60,868669,0.1544,16,828,1905101,0,
B002924,2025-06-29,Automotriz,Sucursal,Biobío,6235606,36,1075965,0.1927,19,830,3223154,0,
B002925,2025-02-15,Consumo,Sucursal,Metropolitana,6648612,48,1052496,0.1555,23,869,4236714,0,
B002926,2025-06-10,Microempresa,Convenio,Metropolitana,2164810,60,465667,0.087,11,820,955364,0,
B002927,2025-08-11,Consumo,Convenio,Metropolitana,6838136,36,1190104,0.1794,16,804,2377430,0,
B002928,2025-04-02,Consumo,Digital,Biobío,1453922,24,558958,0.1282,13,785,523437,0,
B002929,2025-06-13,Consumo,Convenio,Valparaíso,3756305,60,768118,0.0871,36,830,1909495,0,
B002930,2025-02-28,Consumo,Convenio,Metropolitana,5649278,36,1042140,0.1663,24,850,4192475,0,
B002931,2025-06-02,Tarjeta,Sucursal,Valparaíso,994099,36,627392,0.0485,23,792,685102,90,2026-07-27
B002932,2025-09-06,Consumo,Convenio,Metropolitana,2353186,24,866874,0.1378,13,853,1255460,0,
B002933,2025-12-24,Consumo,Sucursal,Metropolitana,2933916,36,637477,0.1486,27,830,1870363,0,
B002934,2025-02-14,Tarjeta,Digital,Valparaíso,1825406,12,1246736,0.1481,52,862,783830,0,
B002935,2025-08-11,Tarjeta,Convenio,Metropolitana,2182045,36,622248,0.1098,16,825,669904,77,
B002936,2025-04-19,Automotriz,Sucursal,Metropolitana,3562274,60,679818,0.1039,29,846,1071525,0,
B002937,2025-07-02,Tarjeta,Sucursal,Biobío,3800585,24,574923,0.2967,22,722,2379247,0,
B002938,2025-04-25,Tarjeta,Digital,Metropolitana,1915032,48,828051,0.0526,3,793,990818,0,
B002939,2025-02-13,Microempresa,Sucursal,Metropolitana,4259560,18,684233,0.3835,18,636,1263008,62,
B002940,2025-08-03,Consumo,Sucursal,Metropolitana,2383311,18,527389,0.2722,6,757,1306756,0,
B002941,2025-05-05,Consumo,Digital,Metropolitana,5619170,36,767295,0.218,26,702,1557682,50,
B002942,2025-01-30,Automotriz,Sucursal,Metropolitana,5831146,48,858466,0.1571,17,834,3654422,0,
B002943,2025-01-16,Consumo,Sucursal,Metropolitana,1263730,48,610808,0.0496,20,862,1036860,0,
B002944,2025-10-13,Automotriz,Digital,Metropolitana,740098,24,420000,0.0848,78,913,572283,0,
B002945,2025-04-05,Automotriz,Sucursal,Metropolitana,6143649,36,945131,0.219,45,810,4204093,0,
B002946,2025-11-17,Consumo,Sucursal,Metropolitana,3384758,24,746372,0.2296,42,839,2872680,0,
B002947,2025-12-17,Tarjeta,Convenio,Metropolitana,8119989,24,1111782,0.3232,25,749,5037982,0,
B002948,2025-11-29,Consumo,Convenio,Otras,1379509,36,674466,0.0673,11,851,888459,0,
B002949,2025-04-09,Consumo,Digital,Otras,975909,24,739278,0.0644,13,823,100104,0,
B002950,2025-02-09,Automotriz,Digital,Biobío,1250191,48,420000,0.0682,10,761,195862,0,
B002951,2025-11-10,Microempresa,Convenio,Biobío,2849574,36,420000,0.2116,35,719,1146676,0,
B002952,2025-02-06,Microempresa,Sucursal,Metropolitana,4057782,36,992879,0.1305,30,878,2569497,0,
B002953,2025-07-29,Tarjeta,Digital,Biobío,3015251,36,869596,0.1148,33,827,475891,0,
B002954,2025-11-23,Consumo,Digital,Valparaíso,9034964,24,1264834,0.3284,26,795,6050976,0,
B002955,2025-07-09,Tarjeta,Sucursal,Metropolitana,7907312,24,1020201,0.3622,42,778,2440908,0,
B002956,2025-03-09,Consumo,Convenio,Biobío,5646582,48,665368,0.2115,29,739,3735553,0,
B002957,2025-04-07,Consumo,Digital,Otras,4655151,36,728795,0.1917,30,745,2173519,0,
B002958,2025-11-22,Tarjeta,Sucursal,Biobío,1253409,60,420000,0.0562,13,798,815086,0,
B002959,2025-11-04,Consumo,Sucursal,Metropolitana,2305612,36,420000,0.1741,24,742,573293,0,
B002960,2025-08-31,Automotriz,Digital,Biobío,7308118,36,1137407,0.2133,12,790,1161278,0,
B002961,2025-09-11,Consumo,Digital,Metropolitana,3325491,18,420000,0.4725,12,628,1122800,0,
B002962,2025-12-09,Tarjeta,Digital,Valparaíso,1184805,36,560250,0.0678,19,800,810921,0,
B002963,2025-08-21,Tarjeta,Digital,Valparaíso,4874552,36,687648,0.2373,9,728,2613428,0,
B002964,2025-01-24,Tarjeta,Convenio,Metropolitana,5166281,48,1002204,0.1174,13,842,2247499,0,
B002965,2025-07-23,Consumo,Digital,Valparaíso,6877418,36,1099371,0.2081,31,886,3908667,0,
B002966,2025-12-16,Microempresa,Digital,Biobío,2737184,60,995080,0.0506,32,930,770501,0,
B002967,2025-10-04,Tarjeta,Digital,Metropolitana,3689808,12,875599,0.3766,19,669,3120886,307,2027-04-27
B002968,2025-01-02,Microempresa,Sucursal,Metropolitana,5278000,60,657841,0.1523,27,901,2192354,2,
B002969,2025-11-02,Consumo,Sucursal,Otras,2079607,36,420000,0.1519,15,773,1751254,0,
B002970,2025-11-12,Tarjeta,Convenio,Otras,2506021,36,420000,0.2019,34,816,2062884,0,
B002971,2025-09-26,Consumo,Sucursal,Metropolitana,7082748,36,815669,0.2921,22,821,853610,0,
B002972,2025-07-21,Consumo,Convenio,Metropolitana,3595968,18,420000,0.5216,17,651,1967692,0,
B002973,2025-06-08,Consumo,Convenio,Valparaíso,1365072,24,606803,0.1139,4,828,391654,0,
B002974,2025-04-12,Consumo,Digital,Biobío,1178272,18,610920,0.1255,49,946,720919,0,
B002975,2025-09-22,Tarjeta,Digital,Valparaíso,3697908,24,420000,0.3917,19,603,1538923,0,
B002976,2025-04-03,Tarjeta,Digital,Otras,1598896,60,536630,0.0547,33,867,1174980,49,
B002977,2025-08-23,Consumo,Digital,Otras,2893135,48,463188,0.1544,8,787,1820321,0,
B002978,2025-07-25,Tarjeta,Digital,Otras,3046037,36,420000,0.2216,29,761,2935052,113,2026-01-21
B002979,2025-03-31,Tarjeta,Digital,Metropolitana,3757319,24,520587,0.3445,39,658,2096307,221,2026-01-25
