id_operacion,producto,region,saldo,score,dias_mora,linea_no_usada,factor_conversion,pd_12m,pd_lifetime,lgd
A001575,Tarjeta,Metropolitana,2785064,829,140,4109215,0.4,0.007757,0.024415,0.6896
A009287,Consumo,Biobío,2737789,824,0,0,0.0,0.008295,0.026317,0.6382
A007481,Tarjeta,Otras,400743,860,0,317647,0.4,0.005116,0.015103,0.6862
A004059,Tarjeta,Metropolitana,2823404,737,0,1541059,0.4,0.026388,0.076056,0.7205
A009934,Consumo,Valparaíso,462047,909,0,0,0.0,0.002645,0.006153,0.6346
A014091,Microempresa,Metropolitana,3220318,872,0,3197872,0.4,0.004353,0.011262,0.5306
A013848,Tarjeta,Biobío,1833230,881,0,3452021,0.4,0.003857,0.00927,0.6531
A000501,Consumo,Valparaíso,992027,855,0,0,0.0,0.005472,0.013196,0.6638
A007103,Tarjeta,Metropolitana,725258,887,0,414813,0.4,0.003557,0.011134,0.7098
A007235,Consumo,Biobío,3647369,810,77,0,0.0,0.010005,0.027521,0.6678
A013444,Tarjeta,Biobío,1977049,860,0,2983550,0.4,0.005116,0.015376,0.6518
A009780,Tarjeta,Otras,6963464,889,0,6715718,0.4,0.003463,0.008019,0.6706
A002029,Automotriz,Otras,738470,847,0,0,0.0,0.006092,0.020694,0.3301
A011650,Tarjeta,Metropolitana,1162341,818,103,2479791,0.4,0.008989,0.025733,0.75
A006959,Consumo,Valparaíso,1229403,848,0,0,0.0,0.006011,0.0183,0.6911
A006497,Consumo,Metropolitana,1081759,898,39,0,0.0,0.003068,0.00866,0.6131
A010752,Automotriz,Biobío,3571111,796,0,0,0.0,0.012064,0.030108,0.2806
A011600,Automotriz,Metropolitana,1842737,855,0,0,0.0,0.005472,0.016112,0.3486
A006782,Automotriz,Biobío,425536,916,64,0,0.0,0.002407,0.005473,0.368
A004666,Microempresa,Metropolitana,2676746,573,90,5753050,0.4,0.199106,0.593324,0.5786
A008874,Tarjeta,Otras,2651846,942,0,3874591,0.4,0.001695,0.003715,0.7771
A012204,Automotriz,Metropolitana,1485424,850,0,0,0.0,0.005852,0.012695,0.4154
A002761,Microempresa,Metropolitana,3852626,603,90,2943036,0.4,0.14218,0.439096,0.5584
A005093,Consumo,Metropolitana,3157316,944,0,0,0.0,0.00165,0.004175,0.6531
A009106,Automotriz,Otras,735783,772,0,0,0.0,0.016609,0.035535,0.4383
A003652,Microempresa,Biobío,2729712,848,0,1101767,0.4,0.006011,0.016785,0.509
A007395,Tarjeta,Metropolitana,1783065,708,103,3911478,0.4,0.03856,0.089607,0.68
A014079,Tarjeta,Metropolitana,4409154,852,0,3672726,0.4,0.005697,0.018153,0.7381
A009297,Consumo,Otras,1269024,950,0,0,0.0,0.001522,0.003586,0.6504
A008973,Tarjeta,Otras,2878593,784,0,2811003,0.4,0.014158,0.046854,0.671
A012048,Automotriz,Metropolitana,844267,863,0,0,0.0,0.004914,0.013917,0.3031
A012784,Consumo,Valparaíso,2295420,823,0,0,0.0,0.008407,0.028515,0.5919
A006005,Microempresa,Metropolitana,3007733,699,0,3576593,0.4,0.043331,0.121987,0.5554
A009006,Consumo,Otras,163975,885,0,0,0.0,0.003655,0.00927,0.5783
A006118,Automotriz,Biobío,3166153,870,0,0,0.0,0.004472,0.009852,0.4771
A003382,Automotriz,Otras,1109670,744,428,0,0.0,0.024063,0.065818,0.3224
A002093,Consumo,Metropolitana,2144392,849,0,0,0.0,0.005931,0.018903,0.5674
A000136,Tarjeta,Valparaíso,429810,853,0,537157,0.4,0.005621,0.015782,0.7649
A002105,Automotriz,Metropolitana,3709950,830,54,0,0.0,0.007654,0.018577,0.2786
A004557,Tarjeta,Valparaíso,1163887,657,0,1073602,0.4,0.073985,0.178261,0.5908
A009326,Automotriz,Metropolitana,1350833,877,9,0,0.0,0.00407,0.010244,0.4197
A003627,Tarjeta,Biobío,615622,820,0,1119016,0.4,0.008752,0.027634,0.7695
A000865,Tarjeta,Otras,483219,848,0,624584,0.4,0.006011,0.017891,0.7361
A002893,Consumo,Valparaíso,3719599,874,0,0,0.0,0.004238,0.010064,0.6187
A014136,Consumo,Metropolitana,375226,950,0,0,0.0,0.001522,0.004951,0.6206
A001282,Tarjeta,Metropolitana,7938996,823,0,4093704,0.4,0.008407,0.026651,0.786
A006236,Tarjeta,Otras,1092350,824,56,1218984,0.4,0.008295,0.021588,0.6875
A005617,Consumo,Metropolitana,400105,808,82,0,0.0,0.010276,0.025844,0.5916
A002436,Consumo,Metropolitana,1598623,815,0,0,0.0,0.009358,0.031589,0.6823
A014819,Consumo,Metropolitana,9383730,851,31,0,0.0,0.005774,0.015508,0.6181
A013052,Consumo,Metropolitana,2651936,779,65,0,0.0,0.015132,0.034528,0.5374
A012234,Tarjeta,Metropolitana,337915,866,21,262596,0.4,0.004719,0.011623,0.7188
A001671,Tarjeta,Otras,1651921,885,0,2601851,0.4,0.003655,0.009479,0.7304
A013458,Consumo,Valparaíso,195802,789,0,0,0.0,0.013245,0.038854,0.5164
A005915,Automotriz,Otras,1700927,833,96,0,0.0,0.007352,0.021834,0.3417
A009037,Consumo,Otras,419283,950,0,0,0.0,0.001522,0.004393,0.6647
A003538,Tarjeta,Metropolitana,783623,757,0,1029656,0.4,0.020265,0.065031,0.7004
A002218,Consumo,Biobío,1199712,937,28,0,0.0,0.001813,0.003903,0.5588
A007776,Microempresa,Otras,495112,835,0,327472,0.4,0.007157,0.020818,0.6044
A004743,Microempresa,Otras,716410,877,0,1568950,0.4,0.00407,0.012258,0.5236
A009511,Consumo,Valparaíso,1406634,792,85,0,0.0,0.012725,0.038803,0.7151
A005295,Automotriz,Valparaíso,1921728,675,90,0,0.0,0.058952,0.12991,0.4078
A013142,Consumo,Metropolitana,2274151,702,0,0,0.0,0.041681,0.123252,0.563
A010594,Tarjeta,Otras,2478689,832,0,3546582,0.4,0.007451,0.024867,0.7837
A013818,Consumo,Biobío,3886895,818,0,0,0.0,0.008989,0.025207,0.6159
A009075,Consumo,Metropolitana,2365308,741,0,0,0.0,0.025034,0.066624,0.5687
A011144,Automotriz,Metropolitana,4155402,839,0,0,0.0,0.006783,0.019575,0.4155
A005323,Microempresa,Otras,3464868,720,0,4057855,0.4,0.032978,0.108281,0.5912
A000985,Automotriz,Valparaíso,1158386,832,0,0,0.0,0.007451,0.021048,0.4284
A010379,Consumo,Otras,557245,936,88,0,0.0,0.001838,0.006144,0.5846
A014121,Consumo,Otras,715575,918,60,0,0.0,0.002343,0.007906,0.6154
A011782,Consumo,Otras,2645321,754,0,0,0.0,0.021086,0.071236,0.6168
A009459,Tarjeta,Metropolitana,2992071,876,40,5871879,0.4,0.004125,0.009844,0.746
A012330,Microempresa,Biobío,1321842,895,0,2735143,0.4,0.003194,0.009733,0.5698
A010216,Consumo,Biobío,980582,950,78,0,0.0,0.001522,0.004833,0.6396
A003445,Tarjeta,Metropolitana,2429068,819,441,3898495,0.4,0.00887,0.021904,0.7018
A000344,Consumo,Metropolitana,835273,682,0,0,0.0,0.053918,0.135581,0.6501
A009010,Consumo,Metropolitana,1715906,815,157,0,0.0,0.009358,0.022547,0.5725
A008800,Microempresa,Metropolitana,1676270,854,0,1383020,0.4,0.005546,0.012219,0.5389
A010471,Consumo,Biobío,1601239,906,104,0,0.0,0.002754,0.009109,0.6082
A009514,Tarjeta,Metropolitana,2103136,869,0,4112339,0.4,0.004533,0.013291,0.7244
A002828,Consumo,Otras,3199445,848,0,0,0.0,0.006011,0.013974,0.596
A000160,Automotriz,Valparaíso,437325,950,0,0,0.0,0.001522,0.00396,0.3556
A008607,Tarjeta,Metropolitana,1211189,847,0,1455327,0.4,0.006092,0.017062,0.6432
A013706,Consumo,Otras,302663,797,0,0,0.0,0.011904,0.029999,0.6579
A003811,Consumo,Metropolitana,676240,834,0,0,0.0,0.007254,0.01642,0.6152
A004294,Consumo,Metropolitana,1180585,871,64,0,0.0,0.004412,0.014665,0.6728
A008705,Consumo,Biobío,965812,880,0,0,0.0,0.003909,0.01213,0.6672
A011933,Consumo,Metropolitana,534168,835,0,0,0.0,0.007157,0.022844,0.6676
A010482,Tarjeta,Valparaíso,2775369,926,0,2760918,0.4,0.002103,0.005096,0.7517
A011662,Consumo,Valparaíso,2539200,740,0,0,0.0,0.025366,0.060812,0.7014
A008563,Tarjeta,Otras,1278665,852,0,929942,0.4,0.005697,0.019203,0.6331
A002439,Consumo,Biobío,359276,945,0,0,0.0,0.001628,0.004953,0.6938
A012008,Tarjeta,Otras,1173334,933,0,2177619,0.4,0.001914,0.004672,0.6789
A014061,Automotriz,Biobío,1911329,749,392,0,0.0,0.022527,0.058854,0.4922
A004416,Consumo,Valparaíso,1823601,788,0,0,0.0,0.013423,0.040986,0.5455
A006308,Consumo,Metropolitana,1381452,930,0,0,0.0,0.001993,0.00505,0.6873
A006666,Consumo,Valparaíso,6885786,905,0,0,0.0,0.002792,0.006244,0.6248
A012116,Tarjeta,Metropolitana,2512723,723,90,2268726,0.4,0.031709,0.088726,0.7251
A003329,Consumo,Valparaíso,1266462,759,0,0,0.0,0.019735,0.05678,0.6586
A007507,Automotriz,Otras,2562494,810,0,0,0.0,0.010005,0.030423,0.3859
A000302,Microempresa,Metropolitana,449019,833,0,171595,0.4,0.007352,0.021642,0.5111
A000055,Automotriz,Metropolitana,1112256,746,0,0,0.0,0.023437,0.063244,0.2754
A006865,Tarjeta,Valparaíso,2384225,810,0,4936183,0.4,0.010005,0.032342,0.7855
A002099,Consumo,Metropolitana,1796502,910,0,0,0.0,0.00261,0.008781,0.5656
A008860,Consumo,Metropolitana,887639,761,0,0,0.0,0.019219,0.045453,0.5965
A010815,Automotriz,Biobío,591185,861,0,0,0.0,0.005048,0.014515,0.4332
A002485,Automotriz,Valparaíso,215446,921,22,0,0.0,0.00225,0.004994,0.3805
A012734,Automotriz,Otras,3277988,937,0,0,0.0,0.001813,0.004002,0.4071
A003014,Automotriz,Metropolitana,1121135,757,88,0,0.0,0.020265,0.063623,0.3558
A014579,Automotriz,Metropolitana,657492,950,0,0,0.0,0.001522,0.00394,0.4168
A014590,Consumo,Otras,3320419,802,0,0,0.0,0.011135,0.032706,0.6456
A008223,Tarjeta,Otras,2605757,943,0,2392684,0.4,0.001672,0.003865,0.7486
A004086,Automotriz,Valparaíso,305142,723,0,0,0.0,0.031709,0.092867,0.4254
A001739,Automotriz,Valparaíso,4379628,840,0,0,0.0,0.006693,0.02275,0.372
A013143,Consumo,Metropolitana,2850316,625,90,0,0.0,0.109623,0.262754,0.6433
A000005,Consumo,Metropolitana,730741,748,0,0,0.0,0.022826,0.07755,0.6181
A000080,Tarjeta,Otras,1267098,805,0,1421960,0.4,0.010697,0.030002,0.6681
A008626,Consumo,Metropolitana,779819,790,0,0,0.0,0.013069,0.042304,0.634
A013199,Consumo,Metropolitana,1130032,799,0,0,0.0,0.01159,0.027576,0.6036
A013748,Consumo,Metropolitana,887515,871,0,0,0.0,0.004412,0.014212,0.556
A014342,Consumo,Metropolitana,1546699,869,0,0,0.0,0.004533,0.013219,0.5625
A007542,Automotriz,Metropolitana,1238390,950,0,0,0.0,0.001522,0.003904,0.3936
A006292,Tarjeta,Valparaíso,3884045,855,0,5266016,0.4,0.005472,0.015054,0.7315
A004568,Consumo,Biobío,294164,788,0,0,0.0,0.013423,0.029117,0.6126
A001158,Automotriz,Otras,5615724,761,0,0,0.0,0.019219,0.048124,0.2857
A002977,Consumo,Biobío,367660,941,0,0,0.0,0.001718,0.004259,0.5718
A009864,Consumo,Valparaíso,698554,755,45,0,0.0,0.020809,0.047069,0.5927
A006967,Consumo,Biobío,1361780,890,0,0,0.0,0.003417,0.011136,0.5771
A009849,Tarjeta,Valparaíso,1178965,792,0,1890890,0.4,0.012725,0.038005,0.7353
A007403,Automotriz,Otras,156690,852,0,0,0.0,0.005697,0.017797,0.3391
A014109,Consumo,Otras,2919617,820,0,0,0.0,0.008752,0.022699,0.5777
A008357,Automotriz,Otras,2469853,727,0,0,0.0,0.030091,0.098458,0.3398
A004135,Consumo,Metropolitana,3526611,796,0,0,0.0,0.012064,0.040993,0.6231
A005332,Consumo,Metropolitana,457799,933,0,0,0.0,0.001914,0.006487,0.6807
A006952,Consumo,Metropolitana,369854,950,0,0,0.0,0.001522,0.003201,0.5558
A007618,Consumo,Metropolitana,86544,919,0,0,0.0,0.002311,0.007586,0.6891
A013134,Consumo,Metropolitana,576395,840,0,0,0.0,0.006693,0.018212,0.6528
A005094,Tarjeta,Metropolitana,1527687,818,0,2773834,0.4,0.008989,0.029818,0.6978
A014552,Tarjeta,Valparaíso,3855785,895,0,4158526,0.4,0.003194,0.009247,0.6305
A014052,Microempresa,Otras,498052,801,0,173518,0.4,0.011285,0.037397,0.4608
A000975,Consumo,Otras,258770,902,0,0,0.0,0.002907,0.009595,0.5761
A000952,Consumo,Biobío,1369600,863,0,0,0.0,0.004914,0.012219,0.5752
A008907,Consumo,Otras,564424,791,0,0,0.0,0.012896,0.032963,0.6042
A003956,Consumo,Metropolitana,1790055,950,0,0,0.0,0.001522,0.003981,0.6989
A002285,Consumo,Otras,1528728,814,0,0,0.0,0.009484,0.021919,0.6825
A001292,Consumo,Metropolitana,949608,829,0,0,0.0,0.007757,0.023032,0.543
A005779,Tarjeta,Metropolitana,5418253,783,0,9766351,0.4,0.014347,0.042628,0.7828
A013197,Microempresa,Otras,2570421,735,74,4269228,0.4,0.027091,0.069792,0.5273
A006421,Consumo,Metropolitana,1888950,858,0,0,0.0,0.005255,0.011344,0.553
A004399,Tarjeta,Otras,710300,820,0,1013329,0.4,0.008752,0.025974,0.7348
A006738,Tarjeta,Biobío,358618,918,100,767365,0.4,0.002343,0.006024,0.6732
A012890,Consumo,Metropolitana,937285,770,0,0,0.0,0.017056,0.037709,0.5537
A001523,Tarjeta,Valparaíso,1663682,668,0,3597465,0.4,0.064424,0.142603,0.765
A002864,Consumo,Valparaíso,1271890,897,0,0,0.0,0.003109,0.00744,0.6891
A011411,Consumo,Biobío,2132450,714,0,0,0.0,0.035664,0.115299,0.5171
A006089,Tarjeta,Metropolitana,1636034,763,0,1433614,0.4,0.018716,0.049937,0.7111
A013119,Tarjeta,Valparaíso,2607098,819,90,1066510,0.4,0.00887,0.027388,0.7382
A003299,Consumo,Metropolitana,1030806,934,0,0,0.0,0.001888,0.00577,0.6738
A005674,Tarjeta,Metropolitana,1141488,950,0,1690249,0.4,0.001522,0.003772,0.7442
A000797,Consumo,Metropolitana,501848,901,0,0,0.0,0.002946,0.006449,0.6508
A005575,Microempresa,Biobío,1001714,790,0,1370482,0.4,0.013069,0.035558,0.5598
A002412,Consumo,Otras,318267,865,0,0,0.0,0.004783,0.014558,0.6747
A012071,Consumo,Metropolitana,1293012,825,0,0,0.0,0.008184,0.024515,0.666
A014376,Consumo,Otras,307771,804,0,0,0.0,0.010841,0.029723,0.6408
A014095,Tarjeta,Metropolitana,3863664,818,0,4018011,0.4,0.008989,0.024004,0.7326
A000081,Tarjeta,Metropolitana,1095572,832,0,770234,0.4,0.007451,0.016322,0.6752
A011012,Consumo,Valparaíso,233372,865,0,0,0.0,0.004783,0.015572,0.6251
A014988,Tarjeta,Valparaíso,3318741,531,90,3935135,0.4,0.304846,0.926215,0.6794
A008565,Consumo,Otras,352026,846,0,0,0.0,0.006175,0.013363,0.5059
A000783,Consumo,Metropolitana,5820187,745,0,0,0.0,0.023748,0.058719,0.6651
A000871,Consumo,Metropolitana,1036007,890,0,0,0.0,0.003417,0.010674,0.5933
A002511,Automotriz,Metropolitana,1674706,764,0,0,0.0,0.01847,0.050028,0.3582
A007033,Consumo,Otras,4171249,808,90,0,0.0,0.010276,0.034335,0.718
A002563,Automotriz,Metropolitana,3344025,518,236,0,0.0,0.343294,0.97,0.3285
A011065,Consumo,Metropolitana,772195,860,0,0,0.0,0.005116,0.011509,0.6491
A011682,Tarjeta,Metropolitana,476449,741,0,152849,0.4,0.025034,0.054706,0.6749
A006138,Tarjeta,Metropolitana,2899875,789,0,1443072,0.4,0.013245,0.034753,0.6953
A010357,Microempresa,Metropolitana,620371,950,0,264173,0.4,0.001522,0.003307,0.5712
A009038,Microempresa,Otras,2619699,950,0,833430,0.4,0.001522,0.004135,0.4974
A005105,Consumo,Otras,2467436,832,0,0,0.0,0.007451,0.021261,0.5703
A000751,Consumo,Biobío,781061,890,0,0,0.0,0.003417,0.008818,0.5963
A007221,Automotriz,Metropolitana,3991707,881,0,0,0.0,0.003857,0.009537,0.4368
A010296,Automotriz,Metropolitana,1816045,805,0,0,0.0,0.010697,0.036112,0.2944
A000769,Consumo,Valparaíso,563089,914,0,0,0.0,0.002473,0.008095,0.654
A003546,Microempresa,Metropolitana,5968740,877,0,12451193,0.4,0.00407,0.009508,0.5122
A006264,Tarjeta,Otras,2162629,848,97,1911266,0.4,0.006011,0.0152,0.6894
A006670,Consumo,Otras,1223262,903,37,0,0.0,0.002868,0.007652,0.5748
A002698,Consumo,Biobío,1160924,821,0,0,0.0,0.008635,0.025684,0.5794
A002017,Microempresa,Biobío,2775059,831,0,1650620,0.4,0.007552,0.021415,0.5404
A004477,Tarjeta,Valparaíso,2193390,832,0,3404689,0.4,0.007451,0.017753,0.7314
A002175,Consumo,Valparaíso,1176783,895,71,0,0.0,0.003194,0.008313,0.6005
A006972,Automotriz,Metropolitana,1361957,893,0,0,0.0,0.003281,0.009227,0.3146
A001284,Tarjeta,Metropolitana,1410494,750,110,3093753,0.4,0.022231,0.057551,0.7759
A000541,Automotriz,Otras,891372,810,78,0,0.0,0.010005,0.028765,0.4486
A011934,Consumo,Metropolitana,3027522,788,149,0,0.0,0.013423,0.0311,0.6805
A010473,Microempresa,Metropolitana,1450741,744,0,3083663,0.4,0.024063,0.074474,0.4943
A003906,Consumo,Metropolitana,1451214,950,34,0,0.0,0.001522,0.003857,0.639
A000616,Consumo,Metropolitana,860251,780,0,0,0.0,0.014932,0.04926,0.6467
A012464,Automotriz,Metropolitana,671891,868,0,0,0.0,0.004594,0.012755,0.3775
A007884,Consumo,Otras,1298583,836,0,0,0.0,0.007062,0.018654,0.663
A007629,Microempresa,Metropolitana,1894669,902,0,3407111,0.4,0.002907,0.007343,0.494
A006455,Automotriz,Otras,984419,902,0,0,0.0,0.002907,0.00966,0.3986
A007706,Microempresa,Metropolitana,805134,857,0,1314303,0.4,0.005326,0.015626,0.5662
A010281,Tarjeta,Metropolitana,700540,817,0,263595,0.4,0.00911,0.026573,0.7705
A007466,Tarjeta,Metropolitana,2625275,810,0,4528352,0.4,0.010005,0.025008,0.7551
A009310,Automotriz,Valparaíso,388293,842,0,0,0.0,0.006516,0.019175,0.3771
A009603,Tarjeta,Metropolitana,2181684,822,90,4622336,0.4,0.00852,0.025395,0.6417
A007291,Automotriz,Biobío,883445,824,0,0,0.0,0.008295,0.023775,0.4111
A000354,Microempresa,Metropolitana,2361252,812,0,1466016,0.4,0.009741,0.025088,0.49
A004482,Consumo,Biobío,821516,693,0,0,0.0,0.046819,0.132507,0.61
A009416,Consumo,Biobío,1174566,944,0,0,0.0,0.00165,0.004918,0.585
A014226,Consumo,Metropolitana,825853,776,0,0,0.0,0.015749,0.033802,0.6211
A005365,Microempresa,Metropolitana,672229,894,0,1376840,0.4,0.003237,0.011002,0.5972
A011382,Microempresa,Valparaíso,1680070,688,0,2887985,0.4,0.049928,0.145022,0.5207
A005127,Tarjeta,Otras,8679422,887,0,5700498,0.4,0.003557,0.010852,0.7619
A001901,Automotriz,Valparaíso,2235897,716,90,0,0.0,0.034746,0.085196,0.323
A009111,Consumo,Otras,1664882,749,0,0,0.0,0.022527,0.052232,0.6149
A007531,Consumo,Valparaíso,755326,864,0,0,0.0,0.004848,0.015102,0.5562
A008855,Automotriz,Valparaíso,1172295,922,0,0,0.0,0.00222,0.007011,0.4593
A009320,Tarjeta,Valparaíso,6298978,862,0,4172843,0.4,0.00498,0.014382,0.7292
A013672,Consumo,Valparaíso,2261354,831,0,0,0.0,0.007552,0.017268,0.5836
A007953,Automotriz,Metropolitana,718356,816,72,0,0.0,0.009233,0.030735,0.4152
A008989,Consumo,Otras,2182729,822,87,0,0.0,0.00852,0.019229,0.5536
A012877,Consumo,Metropolitana,1036797,799,0,0,0.0,0.01159,0.028472,0.6912
A013198,Automotriz,Metropolitana,3456402,866,0,0,0.0,0.004719,0.010826,0.4143
A012609,Consumo,Biobío,576212,936,0,0,0.0,0.001838,0.006003,0.6492
A009715,Consumo,Metropolitana,1076513,883,0,0,0.0,0.003754,0.011171,0.6224
A010853,Consumo,Otras,5135933,882,0,0,0.0,0.003805,0.009482,0.5678
A009597,Automotriz,Metropolitana,1278090,880,0,0,0.0,0.003909,0.01055,0.3007
A006733,Consumo,Metropolitana,6167610,572,0,0,0.0,0.20127,0.651663,0.6553
A008499,Tarjeta,Metropolitana,573415,863,44,924811,0.4,0.004914,0.013828,0.711
A014765,Microempresa,Metropolitana,1447414,899,0,2088414,0.4,0.003027,0.00894,0.4925
A003837,Automotriz,Valparaíso,759365,878,42,0,0.0,0.004016,0.010147,0.4083
A012573,Tarjeta,Otras,2393216,791,0,1018422,0.4,0.012896,0.033056,0.7029
A002973,Consumo,Valparaíso,1039628,900,0,0,0.0,0.002986,0.010109,0.5751
A005829,Tarjeta,Biobío,1424647,878,0,1665336,0.4,0.004016,0.011,0.6008
A013282,Tarjeta,Metropolitana,473131,874,0,626898,0.4,0.004238,0.013175,0.7477
A013304,Tarjeta,Metropolitana,467175,790,121,167134,0.4,0.013069,0.043298,0.7064
A013368,Tarjeta,Otras,3357532,659,586,1127718,0.4,0.072155,0.220042,0.6
A000973,Tarjeta,Valparaíso,4524405,834,0,2947302,0.4,0.007254,0.022235,0.7249
A009567,Consumo,Valparaíso,570688,881,0,0,0.0,0.003857,0.010683,0.5916
A013741,Consumo,Metropolitana,1402841,933,0,0,0.0,0.001914,0.005094,0.614
A004232,Microempresa,Metropolitana,1480376,897,0,1498613,0.4,0.003109,0.009313,0.5209
A003969,Automotriz,Metropolitana,2315024,892,0,0,0.0,0.003326,0.009425,0.3659
A011629,Consumo,Metropolitana,1499678,837,0,0,0.0,0.006968,0.017979,0.6053
A012497,Consumo,Metropolitana,687303,770,0,0,0.0,0.017056,0.04254,0.6346
A011380,Consumo,Otras,1305693,913,0,0,0.0,0.002506,0.00711,0.5943
A004453,Consumo,Valparaíso,301709,897,48,0,0.0,0.003109,0.009148,0.5895
A011116,Tarjeta,Metropolitana,364571,843,0,182960,0.4,0.006429,0.015951,0.6308
A006063,Consumo,Otras,2516817,817,0,0,0.0,0.00911,0.023428,0.7192
A011307,Automotriz,Otras,737772,883,0,0,0.0,0.003754,0.009735,0.3232
A000503,Consumo,Metropolitana,327223,842,0,0,0.0,0.006516,0.016391,0.539
A000272,Consumo,Metropolitana,166100,874,0,0,0.0,0.004238,0.009151,0.5458
A013250,Consumo,Otras,374011,787,0,0,0.0,0.013603,0.031777,0.6183
A013308,Consumo,Otras,1562652,950,40,0,0.0,0.001522,0.004842,0.5617
A007607,Consumo,Metropolitana,2025881,943,0,0,0.0,0.001672,0.005077,0.6966
A005361,Tarjeta,Metropolitana,1237984,745,0,2164203,0.4,0.023748,0.066163,0.7296
A010688,Consumo,Valparaíso,1761134,835,0,0,0.0,0.007157,0.022696,0.6855
A004495,Automotriz,Metropolitana,2135591,857,67,0,0.0,0.005326,0.015814,0.3707
A000841,Tarjeta,Metropolitana,2220404,779,0,3015585,0.4,0.015132,0.033425,0.7209
A014601,Consumo,Biobío,1794556,888,0,0,0.0,0.00351,0.008287,0.6031
A004807,Tarjeta,Otras,775625,806,0,1116497,0.4,0.010555,0.024676,0.7254
A007536,Tarjeta,Otras,3858932,830,0,1797078,0.4,0.007654,0.025329,0.6981
A005402,Automotriz,Otras,948442,925,0,0,0.0,0.002132,0.006147,0.3761
A006452,Consumo,Metropolitana,1385861,741,207,0,0.0,0.025034,0.073544,0.597
A000791,Tarjeta,Metropolitana,3556422,917,1,6524915,0.4,0.002375,0.005176,0.6961
A006156,Tarjeta,Valparaíso,1235086,838,0,1984142,0.4,0.006875,0.015749,0.751
A009555,Automotriz,Metropolitana,1057007,858,163,0,0.0,0.005255,0.013627,0.2943
A011710,Consumo,Otras,4027018,923,0,0,0.0,0.00219,0.00467,0.6257
A009919,Tarjeta,Metropolitana,2991099,769,98,5763434,0.4,0.017284,0.046892,0.7463
A005605,Tarjeta,Metropolitana,350303,787,0,708105,0.4,0.013603,0.041742,0.7846
A009207,Automotriz,Biobío,848382,871,0,0,0.0,0.004412,0.013731,0.4163
A010689,Microempresa,Metropolitana,1807592,867,0,2734834,0.4,0.004656,0.015289,0.5329
A014070,Automotriz,Biobío,951745,928,3,0,0.0,0.002047,0.005982,0.403
A014012,Tarjeta,Valparaíso,674046,883,0,630419,0.4,0.003754,0.010003,0.7786
A003241,Microempresa,Metropolitana,3774894,848,0,3906518,0.4,0.006011,0.012786,0.5964
A009108,Consumo,Valparaíso,1965146,846,0,0,0.0,0.006175,0.013817,0.6238
A009213,Consumo,Otras,345268,907,0,0,0.0,0.002717,0.008988,0.6027
A000050,Consumo,Metropolitana,2068237,852,0,0,0.0,0.005697,0.017789,0.6264
A014266,Consumo,Metropolitana,1300441,915,0,0,0.0,0.00244,0.0078,0.635
A007300,Automotriz,Otras,721676,875,0,0,0.0,0.004181,0.013926,0.452
A010894,Automotriz,Otras,3625539,709,0,0,0.0,0.038062,0.114344,0.4297
A005458,Tarjeta,Metropolitana,794082,937,0,838497,0.4,0.001813,0.004424,0.7443
A001386,Tarjeta,Biobío,5992138,744,90,3404750,0.4,0.024063,0.064481,0.6949
A004954,Consumo,Otras,1909970,900,0,0,0.0,0.002986,0.008459,0.574
A004429,Microempresa,Metropolitana,2609008,866,80,3970836,0.4,0.004719,0.011124,0.58
A013347,Tarjeta,Otras,1918659,929,0,1475967,0.4,0.00202,0.006381,0.7269
A004855,Consumo,Metropolitana,3283081,843,0,0,0.0,0.006429,0.015228,0.6571
A008129,Automotriz,Metropolitana,2110889,654,0,0,0.0,0.076811,0.25625,0.3121
A001919,Consumo,Metropolitana,1004784,747,0,0,0.0,0.02313,0.051217,0.6017
A005095,Tarjeta,Metropolitana,2203727,705,0,3609667,0.4,0.040091,0.125388,0.6791
A000718,Tarjeta,Metropolitana,5710213,484,141,10734735,0.4,0.452843,0.97,0.6488
